compound_id,protein_id,molecular_weight,logp,h_bond_donors,h_bond_acceptors,rotatable_bonds,polar_surface_area,compound_clogp,protein_length,protein_pi,hydrophobicity,binding_site_size,mw_ratio,logp_pi_interaction,binding_affinity,active
CID_01789,PID_300,584.0450446023144,5.454917055974096,1,6,4,95.71638910034663,1.8334419581118813,969,7.924003492219277,0.785486593988367,10.102145864294776,0.6027296641922749,43.22478180130523,8.094954375508472,1
CID_01790,PID_309,262.4827530354255,4.379248700589175,2,7,7,107.03269982183335,1.9626191881650248,1363,6.283078280146446,,15.571808108498754,0.19257722159605686,27.515162394031393,6.847675555176189,0
CID_01791,PID_250,461.5026079147417,2.8813792726752796,2,3,4,95.0938163300204,2.808019340368303,382,5.5759324373549175,0.7415113445022232,16.548177851460586,1.208122010248015,16.066376150832212,5.323945173527117,0
CID_01792,PID_385,433.98672044333597,3.885798455533891,1,4,9,114.82475771284925,2.541086321737441,1436,7.9398306394339,0.6911989740571398,17.820901123248564,0.3022191646541337,30.852581635912916,7.105040338672738,1
CID_01793,PID_195,517.1340076450466,3.1390022382046805,3,8,5,94.33232640413038,1.8957175698357926,325,5.453731802349976,0.6283424572858535,10.593211990150616,1.5911815619847587,17.119276334144622,5.884886437448238,0
CID_01794,PID_443,471.3196628237689,3.511820277042092,4,6,6,27.377598422474264,2.7199686905079967,339,7.573634073617168,0.5424787681217818,10.171216072490266,1.3903234891556604,26.59724171062567,6.534282523966116,0
CID_01795,PID_302,374.8030668261181,3.0115834217772446,0,5,9,59.043116183872954,1.464792543922858,820,7.06103440882176,0.7694063815732765,19.507947665010274,0.45707691076355866,21.2648941662063,6.404603398572773,0
CID_01796,PID_343,418.0946064333382,3.2534971911719133,2,2,6,85.90659842390833,4.689052004610265,231,6.061482052880475,0.7416341623268872,12.534330884041143,1.8099333611832822,19.72101483338559,6.18300762624856,0
CID_01797,PID_224,370.3974143196511,3.818140029611263,2,6,7,85.22465711318881,3.8747143702743214,434,4.896826633383629,0.6950116254917386,13.417787474974338,0.8534502634093343,18.69676978698859,6.400675908671874,0
CID_01798,PID_125,557.6007138598599,2.009961950627074,5,5,4,83.28540285551205,0.19405532775917722,272,7.989995050180811,0.6833628889448342,16.899283571258632,2.050002624484779,16.059586036562088,5.948325310373887,0
CID_01799,PID_494,452.13116486719423,1.9761817595150326,2,8,3,52.106287240525546,3.8063024488812975,671,7.100556868831232,0.6800592413865307,11.492396930191557,0.6738169372089333,14.031990966583454,6.087493178207367,0
CID_01800,PID_375,640.1190685753007,1.4171861692531835,2,3,6,65.96673558442481,2.3525766744268077,827,5.573662375087797,0.5974063280210672,14.202451760741623,0.774025475907256,7.898917230061276,5.50527363745567,0
CID_01801,PID_399,443.9339186185379,1.0995933432444351,4,5,8,86.18898887118267,2.1439799668491273,867,6.793526821513508,0.9001168827931811,17.675232878259173,0.5120345082105396,7.470116870088779,5.480669188945203,0
CID_01802,PID_373,379.15932330895373,1.6740759616692809,1,4,4,,3.703616153907189,793,7.707394278478983,0.6214376459477681,10.736693347972437,0.4781328162786302,12.902763488709017,5.692290735387106,0
CID_01803,PID_261,298.6285607387173,3.7391937602061938,4,7,4,99.38666497766812,2.6283202362741314,818,6.634422553036265,0.6073295806521561,13.499987011813474,0.36507159014513113,24.807391412884446,6.928656797482241,0
CID_01804,PID_199,269.6860323744055,2.160818726762174,3,9,10,53.129515698960674,2.335436732196234,491,6.786078599183716,0.762060631204515,11.619829140032714,0.5492587217401333,14.663485718396194,6.119838307258913,0
CID_01805,PID_103,291.586405699451,4.270421696346644,6,6,5,92.14739131840011,1.2056359163358101,828,7.738404492564833,0.6470794227575652,12.678193743324794,0.35215749480610026,33.046250440155205,6.881803647536485,0
CID_01806,PID_312,479.4431679310897,2.4130731200540563,0,13,1,65.67773693636713,3.898692087817703,412,8.344715329163812,0.648100548474716,18.556945740392017,1.157069575488224,29.641018179095706,6.995516467707617,0
CID_01807,PID_189,994.0485321620567,9.81017414796793,3,3,6,71.09804968348226,4.043819367650914,366,6.356480990045839,0.7914569372079804,19.2151909018982,1.3685041047076323,3.47854404784425,4.233082412462395,0
CID_01808,PID_241,291.88092979678663,4.482463376332535,1,7,5,78.60545538444283,2.993572984243508,1272,4.895068561605909,,15.77350238827639,0.22946613977734798,21.941965552035267,6.018565976371479,0
CID_01809,PID_445,539.5038314076115,4.716197968387565,1,5,13,36.71390870674179,1.400961993898126,1444,4.936908423708745,0.7229418546774293,16.596629053882417,0.3736176117781243,23.28343747801064,6.561500625215733,0
CID_01810,PID_496,401.69389483165605,2.0092059877477197,2,6,4,83.17822558506582,3.1631074542855635,601,5.67080862459213,0.5082289505807283,16.514564703702277,0.6683758649445192,11.393822643901919,5.46213562264406,0
CID_01811,PID_189,464.6793011985549,4.130287314342487,2,11,8,111.44254899126203,3.56928270686803,990,5.378130168297219,,12.982992071732465,0.46937303151369186,22.21322280900063,6.379777978533045,0
CID_01812,PID_140,611.2220628255425,2.2152526438862017,1,7,9,49.59824203542037,2.7681427343549867,1168,4.481037324679178,0.5494392064405123,15.714451512550529,0.5233065606383069,9.926629780848302,4.978792074916867,0
CID_01813,PID_190,539.6839315865532,3.646505565122503,2,4,7,126.44404638672452,3.8578845713657106,378,8.717390003757858,0.6045005993255078,11.11407482957822,1.4277352687474951,31.788011162046306,7.385957262392951,1
CID_01814,PID_121,423.14693520941677,,3,8,5,63.811640367324124,3.0034563504144494,370,7.1337191147316,0.667564126956282,12.124291530256144,1.1436403654308562,11.437152217197156,5.273635968974389,0
CID_01815,PID_237,360.88077745847124,0.8103403211981348,2,6,5,94.72575888384965,3.1649131925654217,203,5.871442883798011,0.6463790197924415,14.739595360767684,1.7777378199924692,4.757866912353383,5.033204293248871,0
CID_01816,PID_149,234.81845986706952,2.925774215580547,2,4,1,46.91998856867761,4.576557959621184,535,6.460979789129626,0.7154218306028772,11.817087019057917,0.4389130090973262,18.9033680744225,6.1214413626972926,0
CID_01817,PID_199,378.084668075758,3.314406580587746,4,4,2,,2.2097963255130084,394,4.35632109499587,0.727069965184161,11.181818750492404,0.9596057565374568,14.438619304407526,5.658371812979641,0
CID_01818,PID_371,428.8869761172306,2.903480459578094,1,7,8,53.4948856795236,0.9183135113643024,1092,7.888786277490491,0.7345633839282623,12.864306517629153,0.39275364113299505,22.90493680648145,6.7166583682878835,0
CID_01819,PID_494,351.2820472848816,1.723954162666161,0,8,3,,2.5971751623841377,969,4.160467530147542,0.5155799056859839,18.439001175575683,0.36252017263661673,7.172455317235256,5.089972293926407,0
CID_01820,PID_458,436.87430329076955,2.9001514068032943,3,3,3,,2.123495376228233,1431,7.112033337973116,0.8862658262036878,19.67141746168115,0.30529301417943366,20.625973490354664,6.633326276827466,0
CID_01821,PID_422,457.6851882958768,3.903942128871101,2,8,5,78.75251826537423,1.0937420833865328,329,4.2938934143020395,0.6475421131224128,14.902319919137208,1.3911403899570722,16.763111396975905,6.078556492444806,0
CID_01822,PID_375,427.51440181919213,3.4326604548161948,5,6,3,,3.5462440869892036,1224,6.003190285856888,0.7712933353667211,16.746596773634455,0.34927647207450335,20.606913896997668,5.996041113943411,0
CID_01823,PID_292,384.99974191765403,3.7737515458988202,3,8,7,71.84524645672647,2.8010006700474723,985,7.99122664672507,0.39856871522174014,13.309517633565783,0.39086268214990255,30.15690391170658,7.3674028047184015,1
CID_01824,PID_388,466.86546719667274,2.4948271993186504,7,3,5,63.00518667635594,0.6145891692734806,686,4.539257490029877,0.6234671200236295,8.80305962034135,0.6805619055345083,11.324663050837446,5.345246619370045,0
CID_01825,PID_237,494.1940649569409,5.257576872074239,1,3,2,78.81973155423539,4.655415755586958,522,6.321549319737632,0.5039317902329057,12.319432558094833,0.9467319252048676,33.23603149912921,7.150881772786598,1
CID_01826,PID_410,340.9600922557154,1.7357399951678292,4,7,5,78.27570593269111,1.9265169551784747,223,7.253324810872624,,14.074967901977397,1.5289690235682305,12.589885972174745,5.251597989792447,0
CID_01827,PID_144,591.0932379746271,4.231340445630078,1,6,6,88.09597259695212,2.060940900074533,576,7.0570034004132625,0.6550555751583816,15.422907845998395,1.0262035381503942,29.86058391311763,7.297281283890775,1
CID_01828,PID_286,440.1411867715738,5.272836639439943,2,6,6,92.11169622161668,3.929890747912066,978,6.584223199734035,0.6165250561479141,14.697071685245444,0.4500421132633679,34.71753332980812,6.9937300247148935,0
CID_01829,PID_457,451.88496229448475,4.221362139123343,4,4,5,100.27491152375217,3.31383757639065,1379,7.094916214805838,0.7814017007131084,14.1550631564476,0.3276903279872986,29.950210689433664,7.37665308669862,1
CID_01830,PID_386,520.8214423256557,3.196213659402755,2,3,6,94.04109653065245,4.110249598078735,1495,5.767011253274854,0.8268991996973352,13.276100903983531,0.3483755467061242,18.432600141646486,6.364020051293632,0
CID_01831,PID_222,473.32161312635014,2.707554430005531,0,7,11,83.30559996978167,0.18400164988056078,292,8.819355026399597,0.5533165787267968,16.031587634136795,1.6209644285148979,23.878883771519778,6.440109232424137,0
CID_01832,PID_187,545.3136633913246,5.054131476569384,2,7,6,73.58742501836835,2.456760243316582,320,4.567258576529798,0.601223483463214,10.908324664879082,1.7041051980978892,23.08352533327073,6.558685314841339,0
CID_01833,PID_237,478.71241652018244,1.3655376121074907,2,7,9,41.67716509760738,2.9606432700781724,651,7.894484893194529,0.5468911761767915,17.406188133994466,0.7353493341323847,10.780216049871516,5.416617969313769,0
CID_01834,PID_361,388.75626253595624,2.0448136094305345,0,5,8,,4.361849240068069,801,6.727393444140219,0.7655900179417456,13.240947333700788,0.48533865485138106,13.756265670571675,6.03067737592124,0
CID_01835,PID_319,486.15035252061017,2.903663351762418,1,4,6,107.36183032109128,1.7864052051975172,1099,7.240531077637219,0.6659043604723748,21.201294758081836,0.44235700866297556,21.02406473743204,6.216113479575261,0
CID_01836,PID_228,335.6273792679338,5.356480636267998,3,4,3,60.824061831279536,2.3912448777701836,786,7.453455221100487,0.6532331169962348,14.05405338072085,0.42700684385233306,39.92428856511537,7.587014027407765,1
CID_01837,PID_349,460.85597057765233,4.0696514540613435,0,7,9,63.29637050580865,2.968954636248479,1254,7.1667543241558915,0.6812466410727336,13.55947282987986,0.36750874846702736,29.166192156201447,7.042672438904718,1
CID_01838,PID_466,446.6770009355539,2.047931362234632,1,5,4,,3.713673589077804,1151,5.5267738873292345,0.6188829108950687,13.311941432673285,0.3880773248788479,11.31845357584095,5.833744716101948,0
CID_01839,PID_463,429.188314272746,3.0345384419226447,1,4,12,120.81224740934218,1.468859626885421,906,6.156476372613462,0.564352997416347,13.589392172333607,0.47371778617300886,18.68206421948403,6.24745682617794,0
CID_01840,PID_429,437.1462488561069,2.5785152838555585,2,3,7,59.12810984178993,3.7739789877135967,800,4.758092399529402,0.6551054753790797,16.821684175274196,0.5464328110701336,12.268813974183532,6.222644045225362,0
CID_01841,PID_460,261.8150954502361,2.435316511649697,0,3,6,143.78735536695714,2.091893503594701,809,6.1418051287862925,0.6232991634962565,14.873171395828585,0.3236280537085736,14.957239441468053,5.744428200244628,0
CID_01842,PID_216,395.12750922590385,4.968334337835168,0,3,6,90.4373029286616,3.2504197606363623,328,6.887022793770131,0.6847024077274682,17.961244997884478,1.2046570403228776,34.217031831741636,7.361210372821077,1
CID_01843,PID_434,459.28449011411146,1.4423853061047414,0,6,1,103.08639853668477,2.568390995698516,652,7.228553930428044,0.48680214314797765,16.39326440080134,0.7044240645921955,10.426359973635085,5.366721287763692,0
CID_01844,PID_443,465.98563919974004,5.91317128360156,3,5,2,71.19651676336352,3.1299468492151727,1006,6.969721213993114,0.6686358582713292,15.094477378451852,0.4632064007949702,41.21315533729268,7.819995442698099,1
CID_01845,PID_162,347.23248590740417,4.742344535276934,3,5,5,86.45386372701729,3.054511926471738,635,4.393892310283839,0.5810753994196625,16.118863006795973,0.546822812452605,20.837351186269906,6.263217188002421,0
CID_01846,PID_173,576.5707840864701,5.136292505905547,0,4,3,90.64568821927242,4.332413515702411,706,5.8253912810951265,0.6651304937413556,18.58904066449116,0.8166724987060483,29.92091358105641,6.769401807219815,0
CID_01847,PID_484,363.3825151785499,2.8055907319621127,2,8,9,57.511630866348895,2.517231002035215,851,5.7053006127589665,0.7405089609370751,16.970087889152985,0.4270064808208577,16.00673852221432,5.3220125467090735,0
CID_01848,PID_481,546.9457200526737,3.275088921381336,3,7,6,121.33744778876653,2.4371603065793828,1106,4.92779848010797,0.5943752248884797,15.84167098032164,0.4945259674978966,16.1389782090014,5.861773461577865,0
CID_01849,PID_119,492.71943618716847,1.3502722782129322,5,4,9,79.02032448122459,4.082061447897006,308,5.4968799186754875,0.7696720515770181,16.268227665025776,1.5997384291791183,7.4222845708528675,5.107052750826803,0
CID_01850,PID_128,385.3772690156197,2.7130063893997955,3,3,4,67.49754592280746,4.4803543997877995,725,6.501535016443412,0.4759237414990399,11.54194549304454,0.5315548538146478,17.63870604051748,6.289834981065308,0
CID_01851,PID_261,627.5310892609511,4.240482271464726,1,4,8,51.0296494646422,2.324475161728185,1149,8.196546224934114,0.8043828830521387,22.71508855876489,0.5461541246831603,34.75730895407424,7.5091895208801445,1
CID_01852,PID_293,330.636316824352,5.444094592672094,3,7,4,94.05882284307076,3.6308123335921354,591,5.356322804949205,0.7738494052347915,16.584377161893432,0.55945231273156,29.16032801903019,7.041163600822882,1
CID_01853,PID_293,541.9154173610002,1.8392647747963224,2,9,7,86.39718705815555,1.7753443986162734,872,5.1453626779931625,0.5613410364089538,16.88374407766501,0.621462634588303,9.463684327184497,5.743679498008958,0
CID_01854,PID_229,550.0582318042979,2.9517410945221014,0,8,7,55.60882965634556,3.637804088418066,1336,5.780633067626535,0.5621774587884941,14.91392283586614,0.4117202333864505,17.062932178066603,5.7075026436332905,0
CID_01855,PID_409,382.9379790923355,3.2730511696512163,2,3,7,83.50223863565395,3.904125614813331,1051,6.904959664503333,0.5005044046910784,8.107295688946643,0.36435583167681784,22.600286306297104,6.504794819585826,0
CID_01856,PID_444,589.2465300064329,1.4063161967112725,4,5,7,92.19756844438457,2.4697538015097353,805,7.968449468430252,0.7421378792120641,14.203969244207823,0.7319832670887365,11.206159550128792,5.866344834754687,0
CID_01857,PID_373,424.9953485401047,4.387023862637601,3,6,14,70.12552143608339,4.133006757860419,546,6.396189310772036,0.6169589187317803,15.227841408183947,0.778379759230961,28.06023513630447,6.8331930809264705,0
CID_01858,PID_336,478.8693629279857,2.4140145023860864,2,7,5,89.33850255952572,2.4847523419061015,1021,4.764945504857587,0.6096230099941194,12.531486534341461,0.46901994410184694,11.502647551805607,5.155256810641456,0
CID_01859,PID_308,476.03218387712207,3.206914473234464,3,6,5,80.11831214081613,2.8288414242225097,1484,5.020300606063939,0.5377185037261409,12.50534037559758,0.32077640422986664,16.099674673574196,6.587380230099742,0
CID_01860,PID_385,436.5691258529452,2.8220759421321837,3,5,6,74.50960554627545,3.269353798697616,917,6.725937666391933,0.8311973894435428,13.98224411232215,0.4760841067098639,18.981106876605356,6.524979634792501,0
CID_01861,PID_363,531.0808273159782,2.3159922414204885,1,8,7,56.0001347630585,1.6478967352000906,506,7.694305273611267,0.5527239070350127,17.314586530644146,1.049566852403119,17.819951316804442,6.403985948431423,0
CID_01862,PID_269,529.3488720552212,3.4894325217791677,1,7,6,84.97626499113633,1.1693343015533915,1109,8.678890309809539,0.6524166138725237,18.767262825122458,0.4773208945493429,30.284402100003483,7.108027523852425,1
CID_01863,PID_337,275.1468026761819,3.176585632147966,5,4,7,28.14907265931577,3.135743099047162,1257,5.081118998116717,0.6715969709725694,15.512888864819077,0.21889164890706594,16.140609604651633,6.234264264533733,0
CID_01864,PID_256,580.4340242878152,2.9422131765820017,2,6,4,115.95255351078634,1.9096800890630414,368,6.667729257541183,0.6101328817157695,13.297863822297186,1.577266370347324,19.617880879418994,5.360952776824836,0
CID_01865,PID_150,283.7508011964326,2.407307567479486,4,9,9,109.68165608431242,1.3351357931357595,1369,5.264185955305761,0.5899109284374913,13.912846379562666,0.2072686641317988,12.672514686826785,5.62972092163931,0
CID_01866,PID_438,553.2546204341658,3.979287006174433,4,6,12,54.387279111409164,3.722796719681238,731,5.421647989298448,0.6130738555626538,15.298602006780133,0.7568462659838109,21.574293395867056,6.837279444509119,0
CID_01867,PID_219,562.6705136827584,5.9804259027384274,2,5,8,44.02725123128355,4.6202057149717675,737,5.32002592127019,0.7065333332752995,15.654090373027623,0.763460669854489,31.81602082280411,6.9098835389227125,0
CID_01868,PID_456,340.9033569784802,3.709830849258691,2,4,7,109.23065745705529,3.8287180360186746,1469,6.098886602270559,0.6152942844988127,16.304877558522296,0.23206491285124586,22.625837663233842,6.36087364572198,0
CID_01869,PID_237,408.91857120454154,4.994177322366694,3,3,4,75.84694314338223,1.3784999688872925,1127,5.441265096833035,0.8125545687299529,13.681920348250596,0.3628381288416518,27.17464275158896,7.154293780664852,1
CID_01870,PID_243,339.4295331514064,1.414667112269806,4,0,4,81.49595343007122,3.013914150107951,889,9.47461526832016,0.5722961314196404,16.587873397514397,0.38181049848302184,13.403426621501895,5.53074732654696,0
CID_01871,PID_220,428.50789697112646,3.736642158940654,1,6,5,80.59711117151154,2.4286321545776777,1304,5.948389060057194,0.7254106752670343,16.35071170427503,0.3286103504379804,22.22700133959108,6.498313641130297,0
CID_01872,PID_149,419.19657158142587,1.8539475215434003,2,3,6,47.148894319907015,1.7766129892851936,888,7.685333733031391,,13.81472173038265,0.4720682112403444,14.248205426587436,5.926048954157736,0
CID_01873,PID_140,527.966053226934,1.2846126087021479,1,4,6,99.636469876793,2.9021515485587033,904,5.708566790438242,0.5723074965164011,9.841526933271028,0.5840332447200598,7.333296876615318,5.294138559327272,0
CID_01874,PID_333,581.0308746119608,2.3909428888114457,6,4,6,91.22191356020598,2.7189626639191355,390,9.179888635841873,0.5683707833920786,12.34518995540418,1.489822755415284,21.94858945394713,6.213658596919715,0
CID_01875,PID_153,589.5683810789956,5.287849001620359,2,8,4,80.46931803353266,2.5207833376486546,482,6.906877977702595,0.539608646683634,19.702785978382206,1.2231709151016505,36.52252781870831,7.309297573742182,1
CID_01876,PID_399,393.7831973421698,4.925023743004468,2,3,8,23.277554915158554,3.9857334313669,1170,7.504318075433627,0.6783472507255605,9.919285220854531,0.33656683533518783,36.95894469656821,7.905403601327859,1
CID_01877,PID_415,429.0778126255472,3.8645070830815995,1,4,6,92.59024846669814,4.359841272181161,688,5.790706988472874,0.6389812806407854,18.952566725919667,0.6236596113743419,22.378228173003542,6.618599350647488,0
CID_01878,PID_424,281.656180777905,1.200949160165104,4,2,6,89.45508479909523,2.412081243612254,1258,7.671728726122851,0.4221172282147095,9.814257299901257,0.22389203559451906,9.213356170651739,5.40337584910694,0
CID_01879,PID_434,369.41299335038116,3.2055790229180947,2,5,5,77.63995249991599,2.584732264149652,1005,6.901866830981501,0.8495535439252513,12.680549318731556,0.3675751177615733,22.12447953236849,6.71255913542676,0
CID_01880,PID_122,546.4851633097458,3.9525500133526035,3,7,8,104.13130289282246,2.502960078813936,241,6.045226944949754,0.6676016194343763,13.875843041264346,2.2675732917416838,23.89406184198067,6.565266332890952,0
CID_01881,PID_322,611.5582823548232,3.7633043443678966,1,9,5,108.22386289534818,3.4179167570124527,369,5.204130276284443,0.6501177354515746,20.34690924885932,1.6573395185767565,19.584726077397743,6.368172502451338,0
CID_01882,PID_193,326.5651128120078,0.7343096247788816,4,8,5,88.39215330393128,3.1977237489936754,1206,6.21494778683651,0.7810118848596985,15.078392873100542,0.27078367563184724,4.563695977372259,5.126968494065952,0
CID_01883,PID_426,390.7535740847106,2.164523227970192,4,10,7,42.19795069721229,1.9484982053961057,1067,6.112227825653039,0.7488860889391501,14.357984517714911,0.36621703288164065,13.230059103271744,5.824175026290106,0
CID_01884,PID_375,447.3594243041073,3.403883353776925,0,6,5,48.366786594454865,2.6454917883189077,765,7.542833931903711,0.6201826706101502,12.193961900318982,0.5847835611818396,25.674926861110794,6.668515202844649,0
CID_01885,PID_138,478.0161158819607,4.304436364275785,8,14,4,62.557212002849795,1.0036752601175785,1411,6.221301361282805,0.45474869402988327,16.56588284026775,0.3387782536371089,26.779195812624145,7.260767212496936,1
CID_01886,PID_358,369.03964800783535,0.20580826835008015,3,3,8,73.78534226140195,0.9142604600962647,584,4.194147556058618,0.7064385645285466,13.461844666287085,0.6319172054928688,0.8631902457171449,4.37828009372015,0
CID_01887,PID_358,492.40610444640896,3.2568140367802125,2,6,4,101.03846198313323,1.3830363020234588,797,7.275416058203818,0.5537153825251347,14.312988322669293,0.6178244723292459,23.694677141774356,6.41195460923888,0
CID_01888,PID_362,402.6160652929084,3.7145731548184284,3,8,5,88.23617509895372,2.498295384592838,1287,8.05179989832595,0.7739264458589424,13.924936485044363,0.31283299556558536,29.908999750291322,7.052172150763497,1
CID_01889,PID_484,448.5547729121721,4.774417982774319,0,4,6,75.85610738412937,3.533450676465748,280,4.500719017965871,0.5723836337402307,17.15958652375764,1.601981331829186,21.48831381479063,5.832429579069455,0
CID_01890,PID_283,504.62842480036994,4.539286376356155,2,6,3,95.72446697547566,1.8610288886833168,979,8.665676736075266,0.6048133104810026,17.285362657441755,0.5154529364661593,39.33598834997292,7.957863230769276,1
CID_01891,PID_292,450.64222698109376,4.373856978213208,2,8,5,60.61517782869479,2.6486693382444395,1408,8.175982163784022,0.5156818905360661,12.328834541506993,0.32005839984452683,35.76057664081347,7.566306369621541,1
CID_01892,PID_169,406.36141094734313,2.3000892399470985,1,9,8,95.67310394831941,3.0624597013529207,660,5.7429432018404345,0.5237704638997166,13.118226025778345,0.6156991074959745,13.209281864180522,5.755935453611098,0
CID_01893,PID_266,439.0390196074169,0.6379967943150389,3,6,4,85.69348520767991,4.643179873164772,437,5.159408471818825,0.6390924619301094,12.822364123967667,1.004665948758391,3.291686065582264,4.809700132065248,0
CID_01894,PID_207,441.16370407946647,2.9104208644078984,2,9,1,93.08027493498977,2.8670077336098845,498,7.7635729483102605,0.6297740471507066,15.55005611326225,0.8858708917258363,22.595264691114924,6.72018263157573,0
CID_01895,PID_358,412.9988970117872,5.00244773781284,2,1,7,101.15620565518154,2.9205147290032536,936,4.856420984554319,0.6024117386479151,17.720084557374665,0.441238137833106,24.293992168050558,6.913714700043728,0
CID_01896,PID_286,424.12039373328975,,2,6,7,78.81053763909797,2.0736207999058482,1039,5.697991306139112,0.855301162400888,15.589995978270311,0.4082005714468621,31.852807246488485,7.11570539748137,1
CID_01897,PID_357,609.8647170504717,4.565823653446678,3,6,4,30.22329242694505,5.004032597303233,1313,4.921844310192457,0.7103646366119909,8.428056916521951,0.4644818865578611,22.472273170058667,7.19076921198334,1
CID_01898,PID_351,506.0919447941239,4.144011234202601,3,7,3,63.52224642106356,3.717488903338533,728,6.507089371377087,0.6510243322926254,17.27925955880086,0.6951812428490712,26.96545145694699,6.894021863687006,0
CID_01899,PID_451,420.45196819708394,4.069459472578949,3,4,7,99.54121484201656,1.466658231337397,287,8.258222172046553,0.37426742497302673,10.95302739633867,1.4649894362267732,33.606500444696344,7.399853741746122,1
CID_01900,PID_375,519.6954404510735,2.665821879858829,1,13,10,65.87846616554188,4.59765348108824,223,6.949900201221593,0.7325768228694317,12.854278828638119,2.3304728271348587,18.5271960192518,6.045613844655913,0
CID_01901,PID_382,416.618051024399,3.30490955966957,2,3,7,63.388899308419056,3.660148030001908,531,7.721689398467389,0.9494536298114113,15.595294095151264,0.7845914331909586,25.519485109794047,6.848729438343031,0
CID_01902,PID_183,567.3124637586641,6.0036042887394965,3,5,7,81.55610918394196,3.0807526837893295,1281,6.077837029358379,0.6312049744477957,14.748342428292322,0.44286687256726315,36.48892845571569,7.971925435079291,1
CID_01903,PID_374,486.96421921980937,2.0861629913121855,0,4,3,107.33461379442156,3.5923758574185145,663,6.616763395234215,0.5689487476867818,17.618205602082384,0.7344860018398331,13.803646917406782,5.998743869165645,0
CID_01904,PID_282,439.2697855995771,5.922168186064777,3,4,7,91.45032852862016,4.16299774068396,1201,5.028274682420564,0.6663324654741102,13.167742103103217,0.36575336019948135,29.778288355026035,7.46987882321367,1
CID_01905,PID_418,494.77169258102776,3.0169577682619124,1,8,7,123.51950292037276,1.8963780080830943,388,6.383736885754021,0.5068591267347787,12.100158651329872,1.2751847746933704,19.259464588015703,6.012340202211945,0
CID_01906,PID_312,292.91238479315007,5.4881481636426175,1,3,5,90.03775599843097,2.332445079642118,421,5.604835868412149,0.6962060544266623,14.06507182474275,0.6957538831191213,30.76016967874441,7.202057764364543,1
CID_01907,PID_142,337.32325310901945,1.3897774857536929,0,2,4,89.07154636035509,2.7538901093131805,1162,6.307675641948474,0.8000218963937245,17.931058006928442,0.29029539854476716,8.76626559461696,5.262131030357816,0
CID_01908,PID_232,330.6074993600945,4.378856301746974,2,4,6,74.1575024733844,1.3119927655768795,552,6.225185512858436,0.5829068899465637,16.889018613246463,0.5989266292755335,27.25919281252413,7.131285351269012,1
CID_01909,PID_474,464.2943094763707,2.394844796078567,3,5,4,41.21528452404916,3.67525808205764,1274,6.122672146383182,0.5861359217234063,15.26144402376725,0.3644382334979362,14.662849527860953,6.127534065400557,0
CID_01910,PID_303,623.2514999485091,1.3770992121137189,2,5,8,83.68245171164618,2.4694605839855925,1311,9.029068399916207,0.642030417126966,18.97788956400857,0.47540160179138763,12.433922979645486,5.5239783946771945,0
CID_01911,PID_211,673.1300146192632,3.8278010636164184,4,6,6,81.03789275038811,2.3371878614774015,421,8.621053583254312,0.5998780768102262,18.43456872841547,1.598883645176397,32.99967807547499,7.6177701237277,1
CID_01912,PID_288,513.8051101440757,5.014207682893954,1,7,4,96.5890915380919,2.028442453665108,687,8.199370857850091,0.49876827921242073,17.365446708428298,0.7478968124367914,41.113348350328714,8.303338896061309,1
CID_01913,PID_289,500.0844474944457,2.2325878421097554,2,6,5,87.62169012027314,2.7591340007638387,1059,8.654070760996708,0.6114762307415449,11.466048529954247,0.47222327431014705,19.32097316575877,6.724083200397844,0
CID_01914,PID_173,269.8942265847261,1.251476059312398,1,4,6,86.73104562496695,2.986916889638813,1078,8.20316317913344,0.5912990780691966,17.349717111923614,0.25036570184111884,10.26606232931848,5.296325904641082,0
CID_01915,PID_290,395.73262002659783,3.3622328534975674,2,10,8,108.3890937300397,3.9952607328317526,366,6.4731471990677925,0.7866554863334274,14.392925260625463,1.0812366667393383,21.76422817823149,6.399930436011498,0
CID_01916,PID_249,371.2216248091761,3.3688470068342284,4,7,6,73.4717956196639,4.028975763505585,300,6.350108473952974,0.7655374718786678,13.815167307872747,1.237405416030587,21.39254392554915,6.2913190771031475,0
CID_01917,PID_393,387.91524017488837,4.3224794413317476,0,5,7,100.965074807343,1.439593143218486,724,6.782480300624695,0.7897312975246931,12.95234558616838,0.5357945306282988,29.317131660687817,7.836605046785181,1
CID_01918,PID_191,433.18561814152105,4.924391857046732,3,2,7,112.21240653742984,3.3526603214171673,1370,6.247178097541504,0.7301725001696708,14.48485030834697,0.31619388185512487,30.763552953054077,7.212246770822016,1
CID_01919,PID_239,402.79094223028727,,1,5,8,66.1599875768308,4.275883162261883,1485,5.251945542281058,0.6705782911481076,13.122738734547854,0.2712396917375672,17.91374145334186,6.613591292174883,0
CID_01920,PID_202,252.07001896242122,6.283254972191394,2,4,6,69.79729406234569,2.532855638448557,1369,6.855926306656417,0.562559197255563,15.509262899853216,0.1841271139243398,43.07753305527672,8.587250705457599,1
CID_01921,PID_301,524.7910256117534,3.8363521168029378,1,3,7,60.79748840825615,2.5960623384887933,687,4.620654699736003,0.7826115627652132,14.481170516963989,0.7638879557667444,17.72645843834766,6.251664486807099,0
CID_01922,PID_339,342.72569742601934,2.9803602409896506,2,2,8,46.06262101612291,2.323880811620106,280,6.665169968547632,0.6847789436744237,15.661615477935188,1.224020347950069,19.8646075736976,2.504391525320621,0
